keyword,url,title,timestamp,ip,clicks
56n5,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=HUQ1E,"EvaSys Onlineumfrage - Übergang von der Grundscule in die Sekundarstufe","2018-10-16 17:47:37",141.2.158.0,1
56tw,https://olat-ce.server.uni-frankfurt.de/olat/auth/RepositoryEntry/6420332561/CourseNode/98505863109259,https://olat-ce.server.uni-frankfurt.de/olat/auth/RepositoryEntry/6420332561/CourseNode/98505863109259,"2018-10-10 11:45:27",141.2.76.0,2
578g,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:ChristenaBreedlo,"Fehler in der Datenbank – PhysikWiki","2019-06-08 00:40:16",89.131.17.0,0
57hr,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=6NEUS,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=6NEUS,"2019-10-17 16:00:37",141.2.158.0,15
57mz,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=PXWK6,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=PXWK6,"2018-11-27 14:41:37",141.2.142.0,14
57nk,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:RafaelCheel14,"Fehler in der Datenbank – PhysikWiki","2019-06-22 09:45:00",95.216.109.0,0
57sg,https://ikh.uni-frankfurt.de/index.php?id=15&L=0&tx_jkshared_event%5Buid%5D=620&tx_jkshared_event%5Bfepc%5D=23&tx_jkshared_event%5Bfrom%5D=frontendactuallist&tx_jkshared_event%5Baction%5D=frontendshow&tx_jkshared_event%5Bcontroller%5D=Event&cHash=c2e2da7b5ca123ec71882dcfd1d8f960,"Aktuelle Veranstaltungen","2019-05-06 12:18:43",141.2.143.0,0
57sx,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=KGSA2017,"EvaSys Onlineumfrage - Tutorien in der Kunstgeschichte - Architektur","2017-07-07 14:32:34",141.2.154.0,47
57xc,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=A94SJ,"EvaSys Onlineumfrage - PsyMSc 4(A&O): Praxismodul: Arbeits- und Organisationspsychologie "Konfliktmanagement in Organisationen"","2016-06-17 12:42:46",141.2.158.0,3
586m,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=HEC9Q,"EvaSys Onlineumfrage - Vorlesungthema: Schizophrenie","2017-05-15 09:46:40",141.2.158.0,40
58fs,http://aktuelles.uni-frankfurt.de/veranstaltungen/21-12-kann-die-umweltethik-den-schutz-der-biodiversitaet-begruenden/,"++FÄLLT AUS++/ Kann die Umweltethik den Schutz der Biodiversität begründen – Aktuelles aus der Goethe-Universität Frankfurt","2016-12-20 10:25:53",141.2.154.0,103
58ng,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:LinoHeld03720769,"Benutzer:LinoHeld03720769 – PhysikWiki","2019-07-23 19:41:05",45.57.247.0,0
58sq,https://aktuelles.uni-frankfurt.de/wp-content/uploads/2017/11/Programm_HRK-Tagung_final.pdf,https://aktuelles.uni-frankfurt.de/wp-content/uploads/2017/11/Programm_HRK-Tagung_final.pdf,"2017-11-03 09:21:10",141.2.155.0,75
58yt,https://bscw.server.uni-frankfurt.de/bscw/bscw.cgi/18619028?op=preview&back_url=17409908,Login,"2019-08-13 08:47:30",141.2.152.0,10
59YAY,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=59YAY,"EvaSys Onlineumfrage - Nachbefragung zur Digitalen Kompetenz","2018-07-12 09:08:30",141.2.158.0,12
59fs,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=bodePRC8,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=bodePRC8,"2020-05-02 16:14:47",95.223.74.0,0
5b72,http://www.studiumdigitale.uni-frankfurt.de/elf/self14/PRIMA/index.html,"Goethe-UniversitÃ¤t â€” Error 404 - Not Found","2016-03-03 16:59:41",141.2.158.0,12
5bmj,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Rot0103,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Rot0103,"2019-02-13 16:22:12",141.2.34.0,18
5bnc,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=3WPP3,"EvaSys Onlineumfrage - Acht Antworten für die AVL","2017-05-24 14:06:01",141.2.158.0,6
5bw5,https://olat.server.uni-frankfurt.de/olat/auth/RepositoryEntry/3033530374/CourseNode/91647961553991,"OLAT - Online Learning And Training","2017-05-11 21:53:32",141.2.134.0,2166
5bz5,https://anmeldung.studiumdigitale.uni-frankfurt.de/seminf/%20,"404 Not Found","2018-08-10 10:08:16",141.2.10.0,12
5cdy,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=YLV4W,"EvaSys Onlineumfrage - PTMF 2021 - Mergers & Acquisitions - MEAC","2020-05-03 16:29:37",88.68.95.0,0
5d2z,https://elearn.math.uni-frankfurt.de/Q2L3REPoZPq4G7K3n/jsbBis3eaJXDqroKt?viewType=0,https://elearn.math.uni-frankfurt.de/Q2L3REPoZPq4G7K3n/jsbBis3eaJXDqroKt?viewType=0,"2019-10-16 11:33:30",141.2.42.0,2013
5d4z,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Gesamteva7,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Gesamteva7,"2019-02-12 11:19:06",141.2.154.0,0
5d5j,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=mavo-w,"EvaSys Onlineumfrage - Mathematik-Vorkurs 2017 - M. Verkerk","2017-04-07 13:29:51",141.2.154.0,23
5dkp,http://www.goethe-university-frankfurt.de/55460758/600_Training-Programme?,"Goethe-UniversitÃ¤t â€”","2016-09-06 10:37:36",141.2.87.0,0
5dt6,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=X7WG2,"EvaSys Onlineumfrage - 14.10.19 - Grundlagentraining für die Sozialwissenschaften","2019-09-04 13:55:42",141.2.158.0,1
5dw7,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Nawi141,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Nawi141,"2017-04-13 14:27:58",141.2.154.0,195
5dyr,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Logik2018,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Logik2018,"2018-06-17 15:46:10",91.54.247.0,47
5f6x,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Y6V8N,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Y6V8N,"2018-09-19 10:25:41",141.2.158.0,4
5fg8,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=LZ817,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=LZ817,"2020-04-22 18:26:53",141.2.134.0,14
5fmc,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=bumpws1516,"EvaSys Onlineumfrage - Abschlussbefragung Wintersemester I","2016-02-11 17:01:37",141.2.79.0,0
5fwq,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=9QXHL,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=9QXHL,"2018-05-14 15:53:24",141.2.158.0,28
5g4n,http://sammlungen.ub.uni-frankfurt.de/cm/periodical/pageview/3396069,"Compact Memory / 5 (1901) [225]","2020-04-07 11:45:50",141.2.234.0,0
5g7m,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/B%C3%83_langer_Massicotte_Avocats_Fiscalistes_Inc.,"Fehler in der Datenbank – PhysikWiki","2019-06-22 09:54:31",95.216.109.0,0
5g8y,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=JP7NQ,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=JP7NQ,"2019-02-27 13:32:58",141.2.158.0,14
5gzq,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=FJC1T,"EvaSys Onlineumfrage - B1/3. Teil (48 Stunden)","2017-12-07 10:04:37",141.2.142.0,13
5hgr,https://qis.server.uni-frankfurt.de/qisserver/rds?state=wtree&search=1&trex=step&root120162=50338%7C53544%7C51487%7C52643&P.vx=kurz,"- Vorlesungsverzeichnis Goethe-UniversitÃ¤t Frankfurt am Main","2016-10-20 14:25:05",141.2.155.0,1
5hhp,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Are_Chamber_Sets_Worth_It,"Fehler in der Datenbank – PhysikWiki","2019-06-17 07:04:26",104.140.18.0,0
5hk9,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=ochssnermTQ9,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=ochssnermTQ9,"2020-05-02 16:18:37",95.223.74.0,29
5hzm,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=L44AL,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=L44AL,"2019-11-14 11:13:16",141.2.158.0,7
5j4q,http://www.uni-frankfurt.de/62971012/Urlaubsgew%C3%A4hrung_Grunds%C3%A4tze_Merkblatt_2016_08_23.pdf,http://www.uni-frankfurt.de/62971012/Urlaubsgew%C3%A4hrung_Grunds%C3%A4tze_Merkblatt_2016_08_23.pdf,"2019-03-11 16:00:46",141.2.155.0,0
5j9p,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=he8j3,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=he8j3,"2019-04-30 11:39:52",141.2.158.0,31
5jgk,http://puzzles-physics.itp.uni-frankfurt.de,http://puzzles-physics.itp.uni-frankfurt.de,"2019-09-11 16:06:25",141.2.247.0,0
5jj3,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=VMWTK,"EvaSys Onlineumfrage - Muster und Strukturen LEVEL","2016-06-17 15:40:30",141.2.158.0,0
5k35,http://www.uni-frankfurt.de/76665659/Show_Me_Who_You_Are__Intercultural_Communication_Outside_the_Box.pdf,http://www.uni-frankfurt.de/76665659/Show_Me_Who_You_Are__Intercultural_Communication_Outside_the_Box.pdf,"2019-03-13 11:06:41",141.2.87.0,61
5kig,http://svenstinkt.uni-frankfurt.de,http://svenstinkt.uni-frankfurt.de,"2015-08-18 18:49:15",141.2.134.0,3
5krx,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:AmeliaLambie870,"Fehler in der Datenbank – PhysikWiki","2019-06-10 07:18:24",95.216.124.0,0
5m7x,http://www.starkerstart.uni-frankfurt.de/starkerstart?legacy_request=1,"Goethe-UniversitÃ¤t â€” Starker Start ins Studium","2015-11-11 18:29:24",141.2.154.0,0
5mn7,https://www.uni-frankfurt.de/63262296/071_Medienkompetenzzertifikat,"Goethe-Universität — Medienkompetenzzertifikat für Lehramtsstudierende","2018-03-12 10:27:41",79.218.79.0,4
5mxk,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=vorkurs05,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=vorkurs05,"2018-04-03 09:34:24",141.2.154.0,21
5n48,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=ZJZG7,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=ZJZG7,"2017-12-07 10:37:45",141.2.142.0,8
5n5m,http://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_studienprogramme/Modulhandbuecher/Modulhandbuch_BWL.pdf,http://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_studienprogramme/Modulhandbuecher/Modulhandbuch_BWL.pdf,"2016-11-11 17:52:57",141.2.155.0,3
5n6p,https://anmeldung.uni-frankfurt.de/_fb15/AbsolventInnenfeier-2016,"AbsolventInnenfeier der Biowissenschaften 2016Â -Â Goethe-UniversitÃ¤t","2016-10-25 11:36:53",141.2.47.0,9
5n8c,https://elearn.math.uni-frankfurt.de/297SNWGBibBE57tuZ/dRwFcRmDBHy8BEFF7?viewType=0,https://elearn.math.uni-frankfurt.de/297SNWGBibBE57tuZ/dRwFcRmDBHy8BEFF7?viewType=0,"2019-04-12 13:34:26",141.2.42.0,198
5n9w,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=saechtlingaufschieben%20,"EvaSys Onlineumfrage - Saechtling - Gegen das Aufschieben","2020-03-06 15:35:17",141.2.76.0,0
5nm5,https://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_pruefungsamt/Formulare_Merkblaetter/Wiederholbarkeit_von_Wahlpflichtmodulen.pdf,https://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_pruefungsamt/Formulare_Merkblaetter/Wiederholbarkeit_von_Wahlpflichtmodulen.pdf,"2019-08-15 11:18:36",141.2.52.0,0
5nmg,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=UKX3N,"EvaSys Onlineumfrage - Paläobiologie und Umwelt (Grundpraktikum) (926)","2017-04-28 17:22:37",141.2.158.0,4
5nrc,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:ClydeNicholls9,"Fehler in der Datenbank – PhysikWiki","2019-06-18 10:23:51",95.216.124.0,0
5nrd,https://anmeldung.uni-frankfurt.de/_fb15/AbsolventInnenfeier-2016%20,"Goethe-UniversitÃ¤t â€” Error 404 - Not Found","2016-10-25 11:35:14",141.2.47.0,1
5p9n,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:JeannetteLawry4,"Fehler in der Datenbank – PhysikWiki","2019-06-27 05:04:45",95.216.109.0,0
5pdm,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=41FJT,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=41FJT,"2018-04-24 13:48:20",141.2.158.0,35
5phz,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=5FEWQ,"EvaSys Onlineumfrage - Seminar Ungleichheit in Wirtschaft und Recht","2020-02-17 11:11:51",141.2.154.0,20
5pkd,https://vm.elearning.physik.uni-frankfurt.de/infos,"Informationen über YOURLS an der Goethe-Universität « Goethe-Universität Kurz-URL-Dienst","2018-07-31 16:57:09",66.249.64.0,1
5pmt,https://survey.studiumdigitale.uni-frankfurt.de/ASAP,Fragebogen,"2020-04-03 19:00:10",217.95.66.0,1
5pq8,https://video.uni-frankfurt.de/Mediasite/Play/d95313f14b2149419520b034b804c9f71d?catalog=6c41846f-63e0-45a7-8724-822c631753ab,"Praxis trifft Forschung: Learning in a Digital World","2019-02-07 10:11:11",141.2.154.0,18
5pz6,http://www.uni-frankfurt.de/43669402/semesterbegleitkurse?,"Goethe-UniversitÃ¤t â€” Semesterbegleitende Kurse","2016-06-10 15:56:30",141.2.142.0,0
5q83,https://www.schreibszene.uni-frankfurt.de/14697046_10208330374681897_1072532218_n-2/?lang=en,https://www.schreibszene.uni-frankfurt.de/14697046_10208330374681897_1072532218_n-2/?lang=en,"2020-04-10 17:23:16",144.76.195.0,0
5qns,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=J17V7,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=J17V7,"2018-10-17 13:03:38",141.2.158.0,6
5r5v,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=JCPC4,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=JCPC4,"2019-02-27 13:02:09",141.2.158.0,24
5r8h,https://www.uni-frankfurt.de/de?locale=de,"Goethe-Universität — Willkommen an der Goethe-Universität Frankfurt","2020-01-22 18:35:59",141.2.134.0,1
5rdp,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Benutzer:Eve04S626743,"Fehler in der Datenbank – PhysikWiki","2019-06-01 08:46:46",142.44.178.0,0
5rm4,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=UG4VK,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=UG4VK,"2019-11-18 15:19:03",141.2.158.0,1
5rtv,https://www.schreibszene.uni-frankfurt.de/2016/10/19/die-schreibszene-live-auf-der-buchmesse/,https://www.schreibszene.uni-frankfurt.de/2016/10/19/die-schreibszene-live-auf-der-buchmesse/,"2020-01-05 03:07:37",92.244.96.0,0
5rty,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=1JUUR,"EvaSys Onlineumfrage - Multilingualism in digital learning surroundings (SoSe20)","2020-04-22 18:08:08",141.2.134.0,0
5s4p,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=AVNG5,"EvaSys Onlineumfrage - Wissenschaftliches Denken in der Schule? LEVEL","2016-06-17 16:13:27",141.2.158.0,5
5s5k,http://blog.studiumdigitale.uni-frankfurt.de/medizin/blog/2015/11/11/kurserstellung-in-olat/,"Kurserstellung in OLAT | med-e-Learning","2016-06-23 08:07:37",80.128.103.0,0
5sfv,http://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_pruefungsamt/Aushaenge/20162_BSc_Fristen_dt.pdf,http://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_pruefungsamt/Aushaenge/20162_BSc_Fristen_dt.pdf,"2016-12-02 17:47:28",141.2.155.0,0
5spj,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=K79HM,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=K79HM,"2018-11-27 15:20:33",141.2.142.0,4
5syr,http://sammlungen.ub.uni-frankfurt.de/freimann/urn/urn:nbn:de:hebis:30:1-174295,"Freimann-Sammlung / Die Memoiren der Glückel von Hameln, geboren in Hamburg 1645,...","2020-03-23 18:42:20",92.78.179.0,14
5t9j,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Les_Normes_D_une_Inspection,"Fehler in der Datenbank – PhysikWiki","2019-06-18 10:29:10",95.216.124.0,0
5th4,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=4MEZF,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=4MEZF,"2018-09-19 11:30:26",141.2.158.0,3
5tpv,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=G516Q,"EvaSys Onlineumfrage - EinfÃ¼hrung in die Geschichtsdidaktik LEVEL","2016-10-24 14:15:36",141.2.158.0,0
5tx6,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Q4LFN,"EvaSys Onlineumfrage - Nachbereitung des Schulpraktikums (Frühjahr 2020) für Chemie L2/L5/L3","2020-04-22 18:14:27",141.2.134.0,0
5txw,https://moodle.studiumdigitale.uni-frankfurt.de/moodle/enrol/index.php?id=614,"studiumdigitale: Wahl der Authentifizierung","2020-04-13 17:55:53",94.134.179.0,84
5v38,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Transmission_Line_Manufacturing_And_Byplay_Views_In_India,"Fehler in der Datenbank – PhysikWiki","2019-06-25 05:48:10",104.140.18.0,0
5v4b,https://vm.elearning.physik.uni-frankfurt.de/infos,"Informationen über YOURLS an der Goethe-Universität « Goethe-Universität Kurz-URL-Dienst","2018-08-05 11:40:41",66.249.76.0,1
5v53,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Geschichte17,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Geschichte17,"2017-09-28 14:49:48",141.2.154.0,202
5vw8,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=DIiH2016,"EvaSys Onlineumfrage - Studienbeginn - Online","2016-10-07 18:16:08",178.203.187.0,4
5wfz,http://www-stud.informatik.uni-frankfurt.de/~lz_inf/Vorkurs/WS1718/webseite.html,"404 Not Found","2017-06-16 09:31:26",141.2.42.0,0
5wz7,http://sammlungen.ub.uni-frankfurt.de/periodika/periodical/titleinfo/6242595,"Zeitungen, Zeitschriften und Adressbücher /","2019-07-11 15:04:38",141.2.33.0,191
5x2h,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=31DAF,"EvaSys Onlineumfrage - Gerontopsychiatrisches Seminar (16)","2016-04-21 15:38:17",141.2.158.0,3
5x2p,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/How_To_Get_A_Valid_Free_Sports_Bet_Online,"How To Get A Valid Free Sports Bet Online – PhysikWiki","2019-05-19 04:55:50",163.172.51.0,0
5x84,https://www.uni-frankfurt.de/60311080/200_Stipendien,"Goethe-Universität —","2017-04-10 14:19:24",141.2.154.0,13
5x9w,http://www.uni-frankfurt.de/67772277/Frankfurter-Seminar,"Goethe-Universität — Error 410 - gone","2017-10-11 11:40:16",79.224.196.0,1
5y8j,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/San_Diego_Local_Enterprise_Advertising_And_Marketing_Technique,"Fehler in der Datenbank – PhysikWiki","2019-05-31 07:11:46",172.245.112.0,0
5z24,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=T311Z,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=T311Z,"2019-11-22 15:12:23",141.2.142.0,11
5z7x,http://sammlungen.ub.uni-frankfurt.de/cm/periodical/pageview/3396082,"Compact Memory / 5 (1901) [238]","2020-04-07 11:42:17",141.2.234.0,147
5z8g,https://electure-ms.studiumdigitale.uni-frankfurt.de/vod/clips/MqPStC4XYW/quicktime.mp4,https://electure-ms.studiumdigitale.uni-frankfurt.de/vod/clips/MqPStC4XYW/quicktime.mp4,"2016-10-11 13:51:43",141.2.158.0,10
5zhx,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=Test11,"EvaSys Onlineumfrage - Test Online","2016-06-10 12:05:33",141.2.158.0,2
5zmv,http://www.uni-frankfurt.de/67240976/Finanzielle-Frauenfoerderung,"Goethe-Universität — Finanzielle Frauenförderung","2018-02-07 11:08:38",141.2.134.0,1
5zy5,https://grade-db.uni-frankfurt.de/drupal-7/node/41762/register,"Wissenschaftskommunikation 2.0: Social Media in der Wissenschaft mit Strategie | GRADE Administration","2018-08-06 13:41:54",141.2.87.0,10
5zy8,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=JHWHN,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=JHWHN,"2017-12-08 10:36:19",141.2.142.0,8
5zzp,https://kor.uni-frankfurt.de,"ConedaKOR - Kunstgeschichtliches Institut der Goethe-Universität Frankfurt","2018-03-25 11:26:21",87.178.148.0,0
626v,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=BK2018,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=BK2018,"2018-06-20 11:55:51",141.2.154.0,0
62cx,http://sammlungen.ub.uni-frankfurt.de/kolonialbibliothek/periodical/pageview/7796422,"Kolonialbibliothek / 31 (2.8.1900) [1]","2019-07-11 17:37:14",141.2.32.0,73
62js,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Logo_Embroidery_For_A_Novel_Year,"Fehler in der Datenbank – PhysikWiki","2019-06-20 10:58:09",104.140.18.0,0
62ys,https://online-eval.studiumdigitale.uni-frankfurt.de/evasys/public/online/index/index?online_php=&p=SPUE1&ONLINEID=645391354127251678472740717291058787320781,"EvaSys Onlineumfrage - SPÜ_Evaluation_1","2020-05-05 17:00:04",141.2.52.0,27
636y,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Globose_Pay-Per-Cluck_Advertising,"Globose Pay-Per-Cluck Advertising – PhysikWiki","2019-06-24 14:03:15",104.140.18.0,0
6376,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299257&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung,"- Seminar (Blockveranstaltung): BW-B/Sb2: PODIUM (Präsentieren, Organisieren, Diskutieren, Innovatives Unterrichten, Moderieren) BLOCKVERANSTALTUNG Goethe-Universität Frankfurt am Main","2020-04-22 13:44:22",95.223.73.0,1
63gf,https://www.schreibszene.uni-frankfurt.de/personen/dr-hanna-engelmeier/portraitfoto-julika/,https://www.schreibszene.uni-frankfurt.de/personen/dr-hanna-engelmeier/portraitfoto-julika/,"2020-04-15 12:21:49",5.253.18.0,0
63n9,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=M5HS1,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=M5HS1,"2017-12-08 10:03:11",141.2.142.0,12
63w7,http://socialhep.uni-frankfurt.de/physikwiki/mediawiki/index.php/Website_Mistake_26_-_Outdated-unflattering_Photos,"Fehler in der Datenbank – PhysikWiki","2019-06-19 12:58:25",192.3.233.0,0
63x9,http://www.starkerstart.uni-frankfurt.de/65764176/VK_Naturwissenschaftler,"Goethe-Universität — Vorkurs Mathematik für Naturwissenschaftler*innen","2017-08-21 11:32:59",141.2.225.0,0
645c,http://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_pruefungsamt/Formulare_Merkblaetter/Zulassungsantrag_Wiwi.pdf,http://www.wiwi.uni-frankfurt.de/fileadmin/user_upload/dateien_pruefungsamt/Formulare_Merkblaetter/Zulassungsantrag_Wiwi.pdf,"2016-12-05 14:23:00",141.2.155.0,1
64f3,http://www.career.uni-frankfurt.de/50517348/Beratungskalender?,"Goethe-Universität — Beratungskalender","2017-02-21 13:18:18",141.2.154.0,0
64fd,https://www.uni-frankfurt.de/76098966/20190125_Grunds%C3%A4tze_Frankfurter_Modell_Layout_FINAL.pdf,https://www.uni-frankfurt.de/76098966/20190125_Grunds%C3%A4tze_Frankfurter_Modell_Layout_FINAL.pdf,"2019-08-14 08:52:58",141.2.155.0,158
64nn,https://anmeldung.studiumdigitale.uni-frankfurt.de/allgemein/index.php?veranstaltung=did_binnen,"Anmeldeformular zur Veranstaltung Anmeldung zum Fachtag „Individuelle Förderung durch selbstorgansiertes Lernen im Ganztag“","2018-05-11 08:49:35",141.2.253.0,0
64rg,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274037&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung,"- Exkursion: Molecular community ecology fieldwork in the eastern Carpathians (Romania) Goethe-Universität Frankfurt am Main","2019-03-01 12:23:33",141.2.253.0,0
64sy,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=YZK89,"EvaSys Onlineumfrage - Aktualisierung der DGAVL-Mitgliederdatenbank | Datengrundlage Forscherverzeichnis für avldigital.de","2016-11-10 15:10:04",141.2.158.0,5
64vy,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=P26E8,"EvaSys Onlineumfrage - Daten - Subjekt - Kritik: MedienpÃ¤dagogik und Big Data Analytics","2016-11-03 15:32:45",141.2.158.0,7
663z,http://thi.cs.uni-frankfurt.de/lehre/dismod/ws1819,"Professur für Theoretische Informatik: Diskrete Modellierung – Wintersemester 2018/2019","2019-03-27 12:13:44",141.2.134.0,0
669q,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=UG6ZY,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=UG6ZY,"2019-04-23 14:12:08",141.2.158.0,11
66d3,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=EK6Q2,https://evaluation.studiumdigitale.uni-frankfurt.de/evasys/online.php?p=EK6Q2,"2017-12-07 10:19:20",141.2.142.0,9
